회원번호,회원상태,성별,나이,등록카드,결혼,구독여부,주소지,세부주소지
841640320,정상회원,여,25,농협중앙회,미혼,False,서울특별시,동작구
841683008,정상회원,여,54,현대카드,미혼,,경기도,양주시
841720128,정상회원,여,60,BC카드,기혼,False,울산광역시,남구
841779520,정상회원,여,36,국민은행,미혼,False,부산광역시,수영구
842150720,정상회원,남,22,신한은행,미혼,,세종특별자치시,종촌동
842187840,정상회원,남,27,연결앱결제,기혼,False,전라남도,진도군
842364160,정상회원,여,30,현대카드,미혼,False,전라북도,익산시
842445824,정상회원,여,38,국민은행,미혼,True,서울특별시,노원구
842542336,정상회원,여,59,연결앱결제,기혼,True,경상남도,창원시
842627712,정상회원,여,43,신한은행,,,대구광역시,수성구
842636992,정상회원,여,41,미래에셋증권,,False,대구광역시,북구
842681536,정상회원,여,42,국민카드,기혼,False,충청북도,청주시
842776192,정상회원,여,35,국민카드,,,전라남도,순천시
842902400,정상회원,여,31,연결앱결제,미혼,False,경기도,안성시
842954368,정상회원,여,49,농협중앙회,기혼,True,충청북도,제천시
842958080,정상회원,여,33,신한카드,기혼,False,경기도,화성시
843047168,정상회원,여,59,새마을금고,기혼,False,경기도,포천시
843050880,정상회원,남,37,우리은행,기혼,,경기도,구리시
843054592,정상회원,여,38,농협중앙회,,False,대구광역시,달서구
843216064,정상회원,여,36,국민은행,기혼,,충청남도,천안시
843273600,정상회원,여,33,농협중앙회,미혼,False,경기도,수원시
843290304,정상회원,여,31,신한은행,,False,경상남도,양산시
843307008,정상회원,여,33,연결앱결제,,False,경기도,광주시
843381248,정상회원,여,56,롯데카드,,False,경상남도,창원시
843409088,정상회원,여,42,국민은행,,False,충청남도,천안시
843498176,정상회원,여,28,연결앱결제,미혼,False,광주광역시,북구
843509312,정상회원,여,47,롯데카드,미혼,,전라남도,여수시
843581696,정상회원,여,35,부산은행,기혼,False,광주광역시,동구
843678208,정상회원,여,58,BC카드,기혼,False,전라남도,여수시
843702336,정상회원,여,31,롯데카드,미혼,True,부산광역시,동래구
843719040,정상회원,여,36,신한카드,미혼,False,부산광역시,강서구
843780288,정상회원,여,29,국민은행,미혼,False,광주광역시,서구
843893504,정상회원,여,66,국민은행,미혼,False,인천광역시,남동구
844014144,정상회원,여,34,연결앱결제,미혼,False,전라북도,익산시
844196032,정상회원,남,48,우리은행,기혼,False,광주광역시,서구
844283264,정상회원,여,39,연결앱결제,미혼,True,서울특별시,강남구
844461440,정상회원,여,36,롯데카드,기혼,False,서울특별시,양천구
844600640,정상회원,여,43,하나은행,미혼,True,대전광역시,동구
844884608,정상회원,여,29,농협중앙회,미혼,True,경상북도,구미시
844940288,정상회원,여,31,농협중앙회,기혼,False,경기도,의정부시
844973696,정상회원,여,30,신한은행,,,충청남도,천안시
845059072,정상회원,남,55,연결앱결제,기혼,,경기도,안산시
845096192,정상회원,여,49,롯데카드,기혼,False,경기도,안양시
845187136,정상회원,여,37,롯데카드,기혼,False,광주,북구
845318912,정상회원,여,36,국민은행,기혼,False,경기도,고양시
845396864,정상회원,여,45,BC카드,,True,부산광역시,동래구
845575040,정상회원,여,28,광주은행,기혼,False,경기도,성남시
845617728,정상회원,여,78,신한카드,기혼,,전라북도,전주시
845665984,정상회원,여,63,국민카드,기혼,False,강원도,강릉시
845970368,정상회원,여,42,우리은행,기혼,False,부산광역시,수영구
846052032,정상회원,여,31,하나은행,기혼,False,경기도,포천시
846213504,정상회원,여,31,롯데카드,,False,제주특별자치도,서귀포시
846371264,정상회원,여,32,농협중앙회,,,경상북도,칠곡군
846484480,정상회원,여,33,우체국,미혼,False,대전광역시,유성구
846542016,탈퇴,여,43,우리은행,기혼,,경기도,안성시
846870528,정상회원,여,30,BC카드,기혼,False,부산광역시,수영구
846905792,정상회원,여,28,신한은행,기혼,False,서울특별시,양천구
846907648,정상회원,여,33,농협중앙회,미혼,True,충청북도,청주시
846918784,정상회원,여,41,롯데카드,미혼,True,서울특별시,송파구
846924352,정상회원,여,48,연결앱결제,기혼,True,서울특별시,마포구
846942912,정상회원,여,32,광주은행,기혼,,경기도,포천시
846954048,정상회원,여,74,연결앱결제,기혼,False,전라남도,여수시
847067264,정상회원,여,33,롯데카드,기혼,False,경기도,성남시
847082112,정상회원,여,28,농협중앙회,기혼,False,서울특별시,영등포구
847126656,정상회원,여,72,농협중앙회,기혼,False,서울특별시,영등포구
847332672,정상회원,여,77,연결앱결제,기혼,,인천광역시,연수구
847479296,정상회원,남,30,농협중앙회,기혼,False,전라북도,군산시
847483008,정상회원,여,35,신한은행,미혼,,경기도,용인시
847612928,정상회원,여,40,우리은행,미혼,False,부산광역시,서구
847624064,정상회원,여,70,롯데카드,기혼,False,경상북도,경주시
847677888,정상회원,여,28,국민카드,기혼,False,경상남도,김해시
847926592,정상회원,여,46,국민은행,기혼,False,인천광역시,미추홀구
848039808,정상회원,여,50,삼성카드,미혼,False,경기도,구리시
848114048,정상회원,여,30,하나은행,미혼,False,대구광역시,북구
848264384,정상회원,여,36,롯데카드,,False,경상남도,거제시
848529792,정상회원,여,39,연결앱결제,,True,경상남도,거제시
848579904,정상회원,여,32,농협중앙회,기혼,False,강원도,태백시
848802624,정상회원,여,37,신한은행,,,전라남도,목포시
848888000,정상회원,여,33,SC제일은행,기혼,False,경상남도,사천시
848945536,정상회원,여,39,국민은행,,True,전라남도,여수시
848947392,정상회원,여,25,신한카드,기혼,False,경기도,안성시
848958528,정상회원,여,38,농협중앙회,기혼,False,대전광역시,대덕구
848964096,정상회원,여,33,국민은행,,,대구광역시,중구
849060608,정상회원,여,34,신한은행,기혼,False,대전광역시,서구
849125568,정상회원,여,31,신한은행,,False,경상남도,고성군
849157120,정상회원,여,61,부산은행,기혼,True,경상북도,영덕군
849222080,정상회원,여,38,롯데카드,기혼,False,경상남도,김해시
849415104,정상회원,여,41,국민은행,기혼,,전라북도,군산시
849420672,정상회원,여,43,신한은행,,True,경상남도,사천시
849448512,정상회원,여,27,BC카드,,False,서울특별시,마포구
849474496,정상회원,남,37,하나은행,미혼,False,경상남도,창원시
849596992,정상회원,여,38,하나은행,미혼,False,충청북도,충주시
849634112,정상회원,여,59,롯데카드,기혼,False,대구광역시,달서구
850120384,정상회원,여,28,국민은행,미혼,False,충청북도,충주시
850235456,정상회원,여,37,연결앱결제,,False,부산광역시,남구
850339392,정상회원,여,43,연결앱결제,,False,경상북도,경산시
850383936,정상회원,여,57,우리은행,미혼,False,경상남도,사천시
850524992,정상회원,여,43,신한은행,미혼,False,부산광역시,해운대구
850526848,정상회원,여,47,농협중앙회,기혼,False,경상남도,김해시
850528704,정상회원,여,47,광주은행,미혼,False,충청북도,청주시
850532416,정상회원,여,37,농협중앙회,미혼,False,서울특별시,강남구
850970432,정상회원,남,37,국민은행,미혼,True,경상남도,창원시
851154176,정상회원,여,35,BC카드,미혼,True,전라북도,전주시
851415872,탈퇴,여,41,롯데카드,기혼,True,세종특별자치시,조치원읍
851811200,정상회원,여,29,농협중앙회,미혼,False,경상남도,사천시
851857600,정상회원,여,58,국민은행,미혼,True,경기도,안산시
851961536,정상회원,여,41,신한은행,미혼,True,경상남도,창원시
851976384,정상회원,여,30,국민은행,미혼,False,경상남도,양산시
852063616,정상회원,여,27,농협중앙회,기혼,True,서울특별시,노원구
852148992,정상회원,여,45,롯데카드,,False,경기도,군포시
852161984,정상회원,여,59,연결앱결제,,True,경상남도,창원시
852163840,정상회원,여,30,기업은행,,,부산광역시,서구
852173120,정상회원,여,45,현대카드,기혼,False,전라북도,군산시
852278912,정상회원,여,33,국민은행,,False,경기도,부천시
852427392,정상회원,여,42,농협중앙회,,False,인천광역시,남동구
852484928,정상회원,여,46,국민카드,기혼,True,경기도,평택시
852499776,정상회원,여,40,농협중앙회,기혼,False,경기도,안산시
852575872,정상회원,여,40,국민은행,기혼,True,서울특별시,광진구
852752192,정상회원,남,45,신한은행,,,경상남도,김해시
853026880,정상회원,여,30,신한카드,,False,대구광역시,수성구
853032448,정상회원,여,38,롯데카드,기혼,True,충청남도,당진시
853101120,정상회원,여,36,국민은행,미혼,False,서울특별시,영등포구
853117824,정상회원,여,56,연결앱결제,기혼,False,울산광역시,북구
853205056,정상회원,여,45,신한은행,미혼,False,경기도,평택시
853548416,정상회원,여,35,연결앱결제,미혼,False,대구광역시,달성군
853553984,정상회원,여,65,농협중앙회,기혼,False,경상북도,김천시
853758144,정상회원,여,48,BC카드,기혼,False,부산광역시,동래구
854173888,정상회원,남,61,SC제일은행,,False,경기도,성남시
854185024,정상회원,여,39,농협중앙회,기혼,False,광주광역시,북구
854292672,정상회원,여,41,신한은행,기혼,True,부산광역시,동래구
854303808,정상회원,여,44,연결앱결제,기혼,False,부산광역시,연제구
854548800,정상회원,여,39,연결앱결제,기혼,False,대구광역시,달서구
854604480,정상회원,여,51,국민은행,기혼,True,경상북도,칠곡군
854745536,정상회원,남,64,BC카드,기혼,False,부산광역시,동래구
854890304,정상회원,여,32,우리은행,미혼,False,대구광역시,북구
854925568,정상회원,남,41,롯데카드,,False,울산광역시,울주군
855057344,정상회원,여,34,신한은행,기혼,False,부산광역시,동구
855176128,정상회원,여,42,롯데카드,기혼,False,경기도,고양시
855452672,정상회원,여,42,신한은행,미혼,False,충청남도,태안군
855539904,정상회원,여,31,우체국,기혼,True,경기도,용인시
855547328,정상회원,여,32,BC카드,기혼,True,경기도,수원시
855810880,정상회원,여,33,국민은행,미혼,False,대전광역시,유성구
855835008,정상회원,여,31,기업은행,,False,전라남도,영암군
855898112,정상회원,여,38,농협중앙회,기혼,False,대전광역시,대덕구
855927808,정상회원,여,35,농협중앙회,,True,서울특별시,강남구
856002048,정상회원,여,40,신한은행,기혼,True,인천광역시,중구
856041024,정상회원,여,42,국민은행,미혼,False,경기도,용인시
856118976,정상회원,여,40,대구은행,기혼,,강원도,원주시
856215488,정상회원,여,38,연결앱결제,기혼,False,인천광역시,미추홀구
856341696,정상회원,여,62,기업은행,기혼,False,경기도,성남시
856518016,정상회원,여,41,롯데카드,기혼,False,경상남도,김해시
856863232,정상회원,여,62,광주은행,미혼,True,광주광역시,광산구
856935616,정상회원,여,30,우리은행,미혼,False,경기도,시흥시
856943040,정상회원,여,29,연결앱결제,미혼,False,강원도,춘천시
857195456,정상회원,여,53,우체국,,False,강원도,원주시
857202880,정상회원,여,37,롯데카드,,False,경기도,부천시
857214016,정상회원,여,40,국민카드,기혼,False,충청남도,서산시
857303104,정상회원,여,35,우리은행,,False,울산광역시,남구
